Input,,Result Number,Widget,Data Origin,Result Row,Source Page URL,Regio,Insula,Civico,IDENT,Thumb,Nome,Descrizione,Pip
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,237,regioI,regioI,237,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,13,12,I.13.12,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Casa_con_Larario_Isiaco_4.JPG/150px-Casa_con_Larario_Isiaco_4.JPG,Casa con Larario Isiaco,"Presenta un atrio con impluvium ma è assente il triclinio: nello stesso ambiente è un larario a nicchia, dipinto all'interno di bianco e con timpano decorato con pitture tipo mosaico; in diversi cubicoli rimangono tracce di intonaco in rosso.",http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2013%2012.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,238,regioI,regioI,238,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,13,13,I.13.13,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Caupona_I.13.13._1.JPG/150px-Caupona_I.13.13._1.JPG,Caupona,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2013%2013.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,239,regioI,regioI,239,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,13,14,I.13.14,,Ingresso secondario (I.13.12.),-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2013%2014.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,240,regioI,regioI,240,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,13,15,I.13.15,,Identificazione incerta,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2013%2015.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,241,regioI,regioI,241,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,13,16,I.13.16,,Caupona,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2013%2016.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,242,regioI,regioI,242,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,14,1,I.14.1,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Caupona_I.14.1._1.JPG/150px-Caupona_I.14.1._1.JPG,Caupona,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2014%2001.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,243,regioI,regioI,243,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,14,2,I.14.2,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/Casa_senza_nome_I.14.2._1.JPG/150px-Casa_senza_nome_I.14.2._1.JPG,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2014%2002.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,244,regioI,regioI,244,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,14,3,I.14.3,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f7/Casa_senza_nome_I.14.3._1.JPG/150px-Casa_senza_nome_I.14.3._1.JPG,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2014%2003.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,245,regioI,regioI,245,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,14,4,I.14.4,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b9/Casa_senza_nome_I.14.4._1.JPG/150px-Casa_senza_nome_I.14.4._1.JPG,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2014%2004.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,246,regioI,regioI,246,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,14,5,I.14.5,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/Hospitium_I.14.5._1.JPG/150px-Hospitium_I.14.5._1.JPG,Hospitium,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2014%2005.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,247,regioI,regioI,247,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,14,6,I.14.6,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Bottega_I.14.6._1.JPG/150px-Bottega_I.14.6._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2014%2006.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,248,regioI,regioI,248,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,14,7,I.14.7,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3b/Casa_del_Larario_Sarno_3.JPG/150px-Casa_del_Larario_Sarno_3.JPG,Casa del Larario Sarno,"È stata scavata nel 1954: superato l'ingresso ed il piccolo atrio, tramite uno stretto corridoio, dove si apre anche la cucina con latrina, si giunge al giardino che conserva la principale attrazione dell'abitazione, ossia un larario ben conservato, dipinto in rosso, con la figura del Genio nella nicchia ed alla base il dio del fiume Sarno che versa acqua e veglia sul porto.",http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2014%2007.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,249,regioI,regioI,249,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,14,8,I.14.8,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Hospitium_I.14.8._1.JPG/150px-Hospitium_I.14.8._1.JPG,Hospitium,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2014%2008.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,250,regioI,regioI,250,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,14,9,I.14.9,,Hospitium,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2014%2009.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,251,regioI,regioI,251,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,14,10,I.14.10,,Ingresso secondario (I.14.4),-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2014%2010.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,252,regioI,regioI,252,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,14,11,I.14.11,https://upload.wikimedia.org/wikipedia/commons/thumb/d/db/Bottega_I.14.11._1.JPG/150px-Bottega_I.14.11._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2014%2011.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,253,regioI,regioI,253,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,14,12,I.14.12,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Caupona_I.14.1._2.JPG/150px-Caupona_I.14.1._2.JPG,Ingresso secondario (I.14.1),-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2014%2012.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,254,regioI,regioI,254,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,14,13,I.14.13,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Bottega_I.14.13._1.JPG/150px-Bottega_I.14.13._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2014%2013.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,255,regioI,regioI,255,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,14,14,I.14.14,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Stalla_I.14.14._1.JPG/150px-Stalla_I.14.14._1.JPG,Stalla,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2014%2014.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,256,regioI,regioI,256,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,14,15,I.14.15,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/Thermopolium_di_Equitius_1.JPG/150px-Thermopolium_di_Equitius_1.JPG,Thermopolium di Equitius,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2014%2015.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,257,regioI,regioI,257,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,15,1,I.15.1,https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Casa_senza_nome_I.15.1._3.JPG/150px-Casa_senza_nome_I.15.1._3.JPG,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2015%2001.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,258,regioI,regioI,258,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,15,2,I.15.2,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2015%2002.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,259,regioI,regioI,259,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,15,3,I.15.3,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Casa_della_Nave_Europa_1.JPG/150px-Casa_della_Nave_Europa_1.JPG,Casa della Nave Europa,"Deve il suo nome ad un graffito raffigurante una nave che portava la scritta ""Europa"", con riferimento al personaggio mitologico greco; la casa è composta da un peristilio intorno al quale si aprono le stanze ed un grande giardino, dov'erano coltivate fave, cipolle e piante esotiche. Lungo il perimetro del giardino sono stati ritrovati ventotto vasi in terracotta, mentre sul fondo era posta una stalla.",http://www.pompeiisites.org/Sezione.jsp?titolo=Casa+della+Nave+Europa+%28I%2C15%2C3%29&idSezione=92
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,260,regioI,regioI,260,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,15,4,I.15.4,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1c/Casa_della_Nave_Europa_18.JPG/150px-Casa_della_Nave_Europa_18.JPG,Ingresso secondario (I.15.3.),-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2015%2004.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,261,regioI,regioI,261,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,15,5,I.15.5,,Ingresso per piano superiore,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2015%2005.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,262,regioI,regioI,262,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,15,6,I.15.6,,Ingresso secondario (I.15.3),-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2015%2006.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,263,regioI,regioI,263,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,16,1,I.16.1,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Ingresso_per_piano_superiore_I.16.1._1.JPG/150px-Ingresso_per_piano_superiore_I.16.1._1.JPG,Ingresso per piano superiore,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2016%2001.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,264,regioI,regioI,264,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,16,1,I.16.1,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5a/Bottega_I.16.1a._1.JPG/150px-Bottega_I.16.1a._1.JPG,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2016%2001a.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,265,regioI,regioI,265,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,16,2,I.16.2,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6c/Casa_delle_Colonne_Cilindriche_1.JPG/150px-Casa_delle_Colonne_Cilindriche_1.JPG,Casa delle Colonne Cilindriche,"È stata esplorata nel 1955 e nel 1974 quando è stata anche in parte restaurata: superato lo stretto ingresso si accede direttamente al giardino dove è presente uno psudoperistilio con colonne ben conservate; intorno si aprono gli ambienti della casa come cucina e triclinio, nelle quali non rimangono tracce di decorazioni, mentre uno dei principali oggetti ritrovati al suo interno è una statua in bronzo di Bacco.",http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2016%2002.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,266,regioI,regioI,266,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,16,3,I.16.3,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Casa_senza_nome_I.16.3._1.JPG/150px-Casa_senza_nome_I.16.3._1.JPG,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2016%2003.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,267,regioI,regioI,267,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,16,4,I.16.4,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Casa_senza_nome_I.16.4._1.JPG/150px-Casa_senza_nome_I.16.4._1.JPG,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2016%2004.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,268,regioI,regioI,268,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,16,5,I.16.5,,Casa di Petronia,"È stata scavata nel 1958: al suo interno sono conservati alcuni affreschi, in parte solo la zoccolatura in nero, in altre anche la zona centrale; oltre al peristilio, la casa possedeva anche un grosso giardino.",http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2016%2005%20p1.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,269,regioI,regioI,269,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,16,6,I.16.6,,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2016%2006.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,270,regioI,regioI,270,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,17,7,I.17.7,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Casa_con_bottega_I.16.7._1.JPG/150px-Casa_con_bottega_I.16.7._1.JPG,Casa con bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2016%2007.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,271,regioI,regioI,271,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,17,1,I.17.1,,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2017%2001.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,272,regioI,regioI,272,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,17,2,I.17.2,,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2017%2002.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,273,regioI,regioI,273,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,17,3,I.17.3,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2017%2003.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,274,regioI,regioI,274,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,17,4,I.17.4,,Casa degli Archi,"È stata scavata nel 1954 ed in parte ricostruita: questo ha permesso di rendere agibile il piano superiore e soprattutto il peristilio con le colonne unite tra di loro tramite degli archi, con alcune di queste che presentano ancora decorazioni pittoriche; altri affreschi sono presenti in diversi ambienti, ma in maggior parte nel peristilio dove è ben conservato il larario: tra i reperti ritrovati più importanti spicca un piccone in ferro.",http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2017%2004%20p1.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,275,regioI,regioI,275,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,18,1,I.18.1,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2018%2001.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,276,regioI,regioI,276,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,18,2,I.18.2,,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2018%2002.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,277,regioI,regioI,277,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,18,3,I.18.3,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2018%2003.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,278,regioI,regioI,278,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,18,4,I.18.4,,Bottega,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2018%2004.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,279,regioI,regioI,279,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,19,1,I.19.1,,Casa di Actius,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2019%2001.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,280,regioI,regioI,280,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,19,2,I.19.2,,Caupona di Stabilio,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2019%2002.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,281,regioI,regioI,281,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,19,3,I.19.3,,Casa di L. Satrius Rufus,"È stata parzialmente esplorata tra il 1932 ed il 1934 e sono visibili solo i resti dell'ingresso: al suo interno venne ritrovata una targa di bronzo che recava il nome di Lucius Satrius Rufus, un segretario imperiale.",http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2019%2003.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,282,regioI,regioI,282,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,19,4,I.19.4,,Casa di Earinus,È stata scavata in parte nel 1932 e si osserva solo la parte dell'ingresso: lungo la facciata furono ritrovate diverse iscrizioni elettorali tra cui una che attestava che un certo Earinus era lì vissuto.,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2019%2004.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,283,regioI,regioI,283,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,19,5,I.19.5,,Casa di Minio Carpo,È solo parzialmente scavata ed è visibile solo la facciata principale: vicino ai pilastri della porta di ingresso furono ritrovati due graffiti che ripetevano entrambi il nome di Minio Carpo.,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2019%2005.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,284,regioI,regioI,284,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,19,6,I.19.6,,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2019%2006.htm
webpage/url,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,285,regioI,regioI,285,https://it.wikipedia.org/wiki/Regio_I_degli_scavi_archeologici_di_Pompei,I,19,7,I.19.7,,Casa senza nome,-,http://pompeiiinpictures.com/pompeiiinpictures/R1/1%2019%2007.htm
